frame_num,id_class,id,box_X,box_Y,box_W,box_H,gender
6580,0,1048,1423,226,193,207,1.0
6580,0,1074,1402,220,121,205,1.0
6581,0,847,1785,341,104,134,0.0
6581,0,978,877,8,136,181,0.0
6581,0,1048,1429,229,198,196,1.0
6581,0,1074,1403,220,122,206,1.0
6595,0,847,1784,341,106,134,0.0
6595,0,978,879,10,131,181,0.0
6595,0,1048,1435,234,191,193,1.0
6595,0,1074,1402,219,124,207,1.0
6595,0,1077,745,0,201,134,0.0
6612,0,847,1782,300,125,174,0.0
6612,0,978,878,4,132,184,0.0
6612,0,1048,1416,217,200,219,1.0
6612,0,1061,1841,112,78,214,
6612,0,1076,1784,204,58,115,
6612,0,1077,741,0,180,131,0.0
6613,0,847,1783,304,121,168,0.0
6613,0,978,876,5,134,182,0.0
6613,0,1048,1415,217,201,219,1.0
6613,0,1061,1840,113,78,214,
6613,0,1076,1785,204,65,122,
6613,0,1077,745,0,210,135,0.0
6620,0,847,1783,286,129,185,0.0
6620,0,978,877,5,132,182,0.0
6620,0,1048,1418,220,199,219,1.0
6620,0,1061,1842,111,77,213,
6620,0,1076,1786,201,59,126,
6620,0,1077,746,0,200,131,0.0
6643,0,847,1784,300,113,173,0.0
6643,0,978,877,4,135,181,0.0
6643,0,1048,1422,225,189,214,1.0
6643,0,1061,1839,110,80,211,
6643,0,1077,741,0,190,134,0.0
6672,0,847,1778,269,136,209,0.0
6672,0,978,876,7,140,184,0.0
6672,0,1048,1413,219,207,219,1.0
6672,0,1076,1813,208,49,93,
6672,0,1077,743,0,211,137,0.0
6691,0,847,1779,273,137,205,0.0
6691,0,978,873,12,145,182,0.0
6691,0,1048,1407,224,223,214,1.0
6691,0,1077,742,0,192,136,0.0
6691,0,1084,508,1,102,220,0.0
6700,0,847,1779,283,133,197,0.0
6700,0,978,861,8,155,157,0.0
6700,0,1048,1425,225,211,208,1.0
6700,0,1077,743,0,180,131,0.0
6700,0,1084,554,1,108,257,0.0
6700,0,1087,1844,113,73,187,
6700,0,1088,1400,218,122,210,1.0
6728,0,1048,1486,219,137,205,1.0
6728,0,1084,727,9,164,381,0.0
6728,0,1087,1836,109,83,179,
6728,0,1088,1402,217,124,213,1.0
6728,0,1089,536,0,167,265,0.0
6728,0,1091,1777,334,123,150,
6733,0,1048,1415,217,201,223,1.0
6733,0,1084,760,37,152,378,0.0
6733,0,1087,1834,109,85,184,
6733,0,1089,572,1,139,270,0.0
6733,0,1091,1778,273,139,204,
6737,0,1048,1426,218,195,218,1.0
6737,0,1077,763,4,114,99,0.0
6737,0,1084,779,44,146,368,0.0
6737,0,1087,1842,111,77,192,
6737,0,1088,1402,219,117,209,1.0
6737,0,1089,622,1,128,284,0.0
6737,0,1091,1779,280,133,200,
6757,0,1048,1429,227,180,212,1.0
6757,0,1084,909,154,268,422,0.0
6757,0,1088,1401,218,120,215,1.0
6757,0,1089,731,19,219,362,0.0
6757,0,1091,1785,345,103,130,
6761,0,1048,1449,221,168,211,1.0
6761,0,1077,740,0,137,108,0.0
6761,0,1084,937,179,323,403,0.0
6761,0,1087,1841,113,78,209,
6761,0,1088,1402,217,119,219,1.0
6761,0,1089,825,37,155,341,0.0
6761,0,1091,1785,347,104,133,
6770,0,1048,1448,224,174,197,1.0
6770,0,1077,746,0,181,127,0.0
6770,0,1084,1009,219,273,377,0.0
6770,0,1087,1834,112,85,178,
6770,0,1088,1402,217,129,220,1.0
6770,0,1089,850,71,240,384,0.0
6770,0,1091,1781,349,109,132,
6773,0,1048,1473,227,149,197,1.0
6773,0,1077,742,0,178,128,0.0
6773,0,1084,1008,235,297,374,0.0
6773,0,1088,1403,218,125,223,1.0
6773,0,1089,950,84,162,376,0.0
6773,0,1091,1781,351,109,130,
6774,0,1048,1513,223,111,195,1.0
6774,0,1077,742,1,149,123,0.0
6774,0,1084,1015,243,295,366,0.0
6774,0,1087,1845,116,73,181,
6774,0,1088,1406,219,125,224,1.0
6774,0,1089,956,81,171,377,0.0
6774,0,1091,1782,351,107,130,
6782,0,978,872,9,144,179,0.0
6782,0,1048,1513,217,109,202,1.0
6782,0,1077,741,0,197,128,0.0
6782,0,1084,1133,281,281,368,0.0
6782,0,1087,1846,116,71,192,
6782,0,1088,1402,219,129,220,1.0
6782,0,1089,967,112,238,372,0.0
6792,0,978,869,8,143,181,0.0
6792,0,1048,1515,223,101,190,1.0
6792,0,1077,741,0,198,131,0.0
6792,0,1084,1266,354,250,323,0.0
6792,0,1088,1425,249,141,178,1.0
6792,0,1089,1101,146,221,365,0.0
6792,0,1091,1783,351,105,129,
6792,0,1099,1405,218,108,135,
6794,0,978,869,7,145,182,0.0
6794,0,1048,1512,222,105,189,1.0
6794,0,1077,742,0,191,130,0.0
6794,0,1084,1276,359,255,316,0.0
6794,0,1087,1844,113,75,209,
6794,0,1088,1410,223,192,196,1.0
6794,0,1089,1115,159,227,376,0.0
6794,0,1091,1785,351,101,129,
6794,0,1099,1403,219,118,161,
6824,0,978,874,7,137,184,0.0
6824,0,1077,744,0,203,132,0.0
6824,0,1084,1491,413,218,255,0.0
6824,0,1089,1384,279,192,280,0.0
6824,0,1091,1783,328,109,150,
6824,0,1103,1545,229,81,180,1.0
6824,0,1105,1406,215,98,185,1.0
6825,0,978,874,6,137,185,0.0
6825,0,1077,744,0,202,132,0.0
6825,0,1084,1487,414,222,255,0.0
6825,0,1089,1386,267,199,302,0.0
6825,0,1091,1783,341,105,139,
6825,0,1105,1404,215,101,177,1.0
6826,0,978,874,6,137,185,0.0
6826,0,1077,745,1,201,132,0.0
6826,0,1084,1491,409,227,258,0.0
6826,0,1089,1390,271,208,300,0.0
6826,0,1091,1784,341,106,139,
6826,0,1105,1404,217,105,184,1.0
6827,0,978,873,6,138,185,0.0
6827,0,1077,745,1,200,132,0.0
6827,0,1084,1498,397,229,272,0.0
6827,0,1089,1393,278,215,290,0.0
6827,0,1091,1785,342,104,138,
6827,0,1105,1404,217,107,187,1.0
6828,0,978,874,7,138,184,0.0
6828,0,1077,744,1,199,133,0.0
6828,0,1084,1502,408,223,260,0.0
6828,0,1089,1391,276,214,290,0.0
6828,0,1091,1785,342,103,138,
6828,0,1105,1405,218,114,184,1.0
6830,0,978,875,7,134,184,0.0
6830,0,1077,742,0,195,132,0.0
6830,0,1084,1519,420,212,244,0.0
6830,0,1089,1388,297,222,269,0.0
6830,0,1091,1788,333,101,142,
6830,0,1105,1406,217,105,188,1.0
6840,0,978,875,5,131,185,0.0
6840,0,1077,743,0,191,130,0.0
6840,0,1084,1552,389,215,246,0.0
6840,0,1088,1405,219,124,209,1.0
6840,0,1089,1486,282,184,286,0.0
6856,0,978,878,4,139,187,0.0
6856,0,1077,743,0,190,131,0.0
6856,0,1084,1619,385,244,243,0.0
6856,0,1088,1405,218,127,220,1.0
6856,0,1089,1532,279,172,254,0.0
6862,0,978,876,5,137,184,0.0
6862,0,1077,744,0,195,132,0.0
6862,0,1084,1651,402,141,204,0.0
6862,0,1088,1404,218,128,222,1.0
6862,0,1089,1538,290,181,229,0.0
6862,0,1114,1845,115,74,229,
6874,0,978,878,5,138,186,0.0
6874,0,1077,745,0,185,131,0.0
6874,0,1084,1677,391,137,186,0.0
6874,0,1088,1404,218,128,220,1.0
6874,0,1089,1593,293,151,220,0.0
6874,0,1114,1847,115,72,225,
6874,0,1115,1471,217,146,201,1.0
6876,0,978,878,3,138,186,0.0
6876,0,1077,745,0,184,130,0.0
6876,0,1084,1684,392,129,185,0.0
6876,0,1088,1404,217,127,219,1.0
6876,0,1089,1594,292,149,219,0.0
6876,0,1114,1844,116,75,217,
6877,0,978,878,2,137,187,0.0
6877,0,1077,742,0,190,129,0.0
6877,0,1084,1688,391,127,183,0.0
6877,0,1088,1405,217,128,220,1.0
6877,0,1089,1596,287,149,228,0.0
6877,0,1114,1844,114,75,216,
6877,0,1115,1453,219,164,205,1.0
6878,0,978,878,2,136,186,0.0
6878,0,1077,743,0,188,129,0.0
6878,0,1084,1692,393,119,182,0.0
6878,0,1088,1403,217,131,221,1.0
6878,0,1089,1605,292,149,224,0.0
6878,0,1114,1844,114,75,215,
6900,0,978,874,5,134,184,0.0
6900,0,1077,739,0,198,132,0.0
6900,0,1084,1706,357,131,166,0.0
6900,0,1088,1402,219,123,216,1.0
6900,0,1089,1646,288,131,176,0.0
6900,0,1115,1468,221,155,207,1.0
6900,0,1120,1864,269,51,84,
6909,0,978,874,8,135,186,0.0
6909,0,1077,741,0,203,137,0.0
6909,0,1084,1720,345,168,176,0.0
6909,0,1088,1401,217,119,214,1.0
6909,0,1089,1665,280,113,179,0.0
6909,0,1115,1452,219,180,217,1.0
6918,0,978,873,6,137,186,0.0
6918,0,1077,739,0,205,141,0.0
6918,0,1084,1725,329,155,169,0.0
6918,0,1088,1402,217,120,213,1.0
6918,0,1089,1669,275,115,167,0.0
6918,0,1115,1449,220,189,215,1.0
6918,0,1125,1690,215,204,255,
6928,0,978,873,6,135,186,0.0
6928,0,1077,743,0,200,139,0.0
6928,0,1084,1737,319,148,160,0.0
6928,0,1088,1402,218,119,209,1.0
6928,0,1089,1681,279,111,155,0.0
6928,0,1115,1448,222,187,210,1.0
6939,0,978,873,5,137,187,0.0
6939,0,1077,747,0,197,141,0.0
6939,0,1088,1403,218,129,212,1.0
6939,0,1089,1702,277,101,156,0.0
6939,0,1115,1460,220,163,209,1.0
6941,0,978,875,6,133,185,0.0
6941,0,1077,741,0,208,142,0.0
6941,0,1088,1405,219,129,214,1.0
6941,0,1089,1704,273,101,161,0.0
6941,0,1115,1467,220,158,206,1.0
6947,0,1077,751,1,188,133,0.0
6947,0,1084,1783,310,120,171,0.0
6947,0,1089,1712,273,97,152,0.0
6947,0,1115,1408,222,201,213,1.0
6953,0,978,874,4,137,184,0.0
6953,0,1077,755,0,184,137,0.0
6953,0,1084,1778,284,133,201,0.0
6953,0,1088,1403,219,135,214,1.0
6953,0,1089,1716,272,95,151,0.0
6953,0,1115,1495,219,133,196,1.0
6953,0,1131,621,0,34,53,0.0
6953,0,1132,1842,113,77,208,
6958,0,978,871,4,140,182,0.0
6958,0,1077,752,0,183,136,0.0
6958,0,1084,1784,293,130,191,0.0
6958,0,1088,1405,218,134,215,1.0
6958,0,1089,1717,271,99,135,0.0
6958,0,1115,1502,220,125,192,1.0
6958,0,1120,1865,267,49,84,
6958,0,1131,625,0,43,56,0.0
6959,0,978,870,4,141,181,0.0
6959,0,1077,752,0,183,136,0.0
6959,0,1084,1782,304,131,181,0.0
6959,0,1088,1404,217,131,215,1.0
6959,0,1089,1724,271,91,141,0.0
6959,0,1115,1503,220,125,192,1.0
6959,0,1120,1866,266,47,84,
6961,0,978,874,4,137,183,0.0
6961,0,1077,750,0,178,131,0.0
6961,0,1088,1402,217,130,214,1.0
6961,0,1089,1724,268,91,143,0.0
6961,0,1115,1505,219,122,193,1.0
6961,0,1120,1867,265,45,85,
6961,0,1131,633,0,42,70,0.0
6962,0,978,874,4,136,184,0.0
6962,0,1077,753,0,188,131,0.0
6962,0,1088,1403,217,130,215,1.0
6962,0,1089,1721,273,100,138,0.0
6962,0,1115,1502,219,123,193,1.0
6962,0,1120,1866,266,47,84,
6962,0,1131,628,0,46,72,0.0
6962,0,1132,1843,115,75,172,
6963,0,978,874,5,136,183,0.0
6963,0,1077,754,0,187,133,0.0
6963,0,1088,1403,217,131,215,1.0
6963,0,1089,1725,272,104,145,0.0
6963,0,1115,1503,218,122,194,1.0
6963,0,1120,1866,262,47,85,
6963,0,1131,628,0,49,76,0.0
6963,0,1132,1845,117,74,173,
6964,0,978,874,5,138,182,0.0
6964,0,1077,752,0,188,133,0.0
6964,0,1088,1404,218,130,214,1.0
6964,0,1089,1725,269,104,149,0.0
6964,0,1115,1505,218,122,195,1.0
6964,0,1120,1865,264,49,85,
6964,0,1131,629,0,50,78,0.0
6971,0,978,873,4,137,186,0.0
6971,0,1077,748,0,167,131,0.0
6971,0,1088,1405,218,127,214,1.0
6971,0,1089,1730,265,91,147,0.0
6971,0,1115,1489,220,139,196,1.0
6971,0,1131,631,0,59,83,0.0
6971,0,1132,1842,112,77,209,
6974,0,978,872,4,139,187,0.0
6974,0,1077,747,0,181,130,0.0
6974,0,1088,1405,219,126,213,1.0
6974,0,1089,1731,261,92,145,0.0
6974,0,1115,1496,220,127,194,1.0
6974,0,1131,638,0,51,98,0.0
6974,0,1132,1841,113,78,204,
6981,0,978,874,4,138,186,0.0
6981,0,1077,742,0,179,132,0.0
6981,0,1084,1787,309,127,174,0.0
6981,0,1088,1401,218,126,212,1.0
6981,0,1089,1739,261,82,138,0.0
6981,0,1115,1473,219,152,200,1.0
6981,0,1131,637,0,79,128,0.0
6981,0,1132,1844,115,73,193,
6991,0,978,877,3,134,186,0.0
6991,0,1077,744,0,190,138,0.0
6991,0,1084,1789,301,123,182,0.0
6991,0,1088,1406,224,125,205,1.0
6991,0,1089,1745,260,85,130,0.0
6991,0,1115,1500,220,122,195,1.0
6991,0,1120,1865,271,52,80,
6991,0,1131,638,0,107,144,0.0
6992,0,978,875,5,136,185,0.0
6992,0,1077,740,0,211,136,0.0
6992,0,1084,1789,311,123,172,0.0
6992,0,1088,1405,224,124,206,1.0
6992,0,1089,1748,260,82,127,0.0
6992,0,1115,1501,220,123,196,1.0
6992,0,1120,1868,268,47,81,
6992,0,1131,639,0,109,143,0.0
7004,0,978,872,5,138,179,0.0
7004,0,1077,792,2,175,138,0.0
7004,0,1084,1789,314,117,168,0.0
7004,0,1089,1754,259,94,121,0.0
7004,0,1115,1417,227,185,209,1.0
7004,0,1120,1865,265,52,90,
7004,0,1131,690,0,107,170,0.0
7005,0,978,873,5,134,180,0.0
7005,0,1077,799,2,166,138,0.0
7005,0,1084,1785,315,121,168,0.0
7005,0,1088,1407,226,130,207,1.0
7005,0,1089,1755,258,92,119,0.0
7005,0,1115,1476,223,141,201,1.0
7005,0,1120,1863,265,55,89,
7005,0,1131,691,0,154,180,0.0
7019,0,1084,1784,291,127,193,0.0
7019,0,1089,1761,231,89,140,0.0
7019,0,1115,1413,225,195,211,1.0
7019,0,1120,1866,270,51,82,
7053,0,1077,751,0,190,124,0.0
7053,0,1084,1783,283,127,199,0.0
7053,0,1088,1405,228,129,210,1.0
7053,0,1089,1778,204,73,140,0.0
7053,0,1131,922,15,199,335,0.0
7075,0,1077,831,1,113,127,0.0
7075,0,1084,1784,286,121,199,0.0
7075,0,1088,1405,224,128,216,1.0
7075,0,1089,1778,203,76,133,0.0
7075,0,1131,1113,97,188,349,0.0
7075,0,1143,621,0,120,352,0.0
7075,0,1145,875,10,137,180,0.0
7075,0,1149,758,1,119,106,0.0
7076,0,1077,758,0,185,129,0.0
7076,0,1084,1784,284,125,200,0.0
7076,0,1088,1405,223,129,218,1.0
7076,0,1089,1778,204,76,133,0.0
7076,0,1131,1119,98,191,348,0.0
7076,0,1143,630,4,118,381,0.0
7076,0,1145,872,11,139,179,0.0
7076,0,1149,758,1,120,106,0.0
7077,0,1077,822,1,124,132,0.0
7077,0,1084,1783,285,129,200,0.0
7077,0,1088,1403,223,136,217,1.0
7077,0,1089,1779,205,71,132,0.0
7077,0,1131,1131,106,185,337,0.0
7077,0,1143,632,6,135,368,0.0
7077,0,1145,874,13,136,175,0.0
7079,0,1077,811,1,133,131,0.0
7079,0,1084,1784,287,125,198,0.0
7079,0,1088,1403,223,133,217,1.0
7079,0,1089,1780,203,81,137,0.0
7079,0,1115,1489,225,134,193,1.0
7079,0,1131,1143,114,193,330,0.0
7079,0,1143,624,23,175,385,0.0
7079,0,1145,880,15,129,171,0.0
7079,0,1149,759,0,108,103,0.0
7082,0,1084,1784,286,131,198,0.0
7082,0,1088,1404,221,133,218,1.0
7082,0,1089,1784,209,70,136,0.0
7082,0,1131,1148,121,210,325,0.0
7082,0,1143,640,33,190,401,0.0
7082,0,1145,879,9,132,180,0.0
7082,0,1152,1843,111,75,197,
7091,0,1084,1785,286,125,196,0.0
7091,0,1088,1405,220,135,226,1.0
7091,0,1089,1791,209,65,134,0.0
7091,0,1131,1173,163,257,309,0.0
7091,0,1143,735,72,221,382,0.0
7091,0,1149,745,0,133,105,0.0
7091,0,1152,1834,110,85,168,
7092,0,1077,748,1,173,117,0.0
7092,0,1084,1785,286,125,197,0.0
7092,0,1088,1404,220,135,225,1.0
7092,0,1089,1790,219,79,127,0.0
7092,0,1115,1447,220,173,207,1.0
7092,0,1131,1189,162,249,308,0.0
7092,0,1143,752,73,229,402,0.0
7092,0,1149,743,0,136,105,0.0
7098,0,1077,789,2,158,125,0.0
7098,0,1084,1784,322,115,158,0.0
7098,0,1088,1393,204,147,240,1.0
7098,0,1089,1814,274,63,83,0.0
7098,0,1115,1497,219,121,197,1.0
7098,0,1131,1266,195,193,298,0.0
7103,0,1077,761,1,187,127,0.0
7103,0,1084,1785,301,113,183,0.0
7103,0,1115,1433,208,177,223,1.0
7103,0,1131,1267,219,225,304,0.0
7103,0,1143,911,117,217,412,0.0
7110,0,1077,769,2,177,132,0.0
7110,0,1084,1785,315,115,168,0.0
7110,0,1089,1795,232,73,112,0.0
7110,0,1115,1510,233,114,185,1.0
7110,0,1131,1353,225,195,302,0.0
7110,0,1143,963,164,280,396,0.0
7115,0,1077,772,2,174,132,0.0
7115,0,1084,1785,326,110,154,0.0
7115,0,1089,1800,240,65,101,0.0
7115,0,1131,1379,221,223,306,0.0
7115,0,1143,1077,181,233,377,0.0
7115,0,1145,877,9,138,182,0.0
7115,0,1152,1839,114,80,216,
7115,0,1159,1513,223,129,190,
7116,0,1077,777,2,167,131,0.0
7116,0,1084,1786,312,114,168,0.0
7116,0,1089,1802,239,71,104,0.0
7116,0,1131,1379,228,231,301,0.0
7116,0,1143,1077,186,245,372,0.0
7116,0,1145,877,10,139,180,0.0
7116,0,1152,1833,114,86,218,
7116,0,1159,1522,230,122,185,
7116,0,1161,1396,218,99,146,1.0
7118,0,1077,789,2,158,130,0.0
7118,0,1084,1785,312,116,170,0.0
7118,0,1089,1802,239,67,105,0.0
7118,0,1131,1379,251,238,277,0.0
7118,0,1143,1078,191,270,368,0.0
7118,0,1145,877,12,140,177,0.0
7118,0,1152,1836,115,83,222,
7118,0,1159,1546,228,99,173,
7118,0,1161,1397,216,97,157,1.0
7121,0,1077,789,4,157,127,0.0
7121,0,1084,1785,319,119,163,0.0
7121,0,1089,1803,251,67,93,0.0
7121,0,1131,1378,235,245,299,0.0
7121,0,1143,1079,214,315,355,0.0
7121,0,1145,876,16,139,175,0.0
7121,0,1149,756,0,130,112,0.0
7122,0,1077,787,4,161,127,0.0
7122,0,1084,1785,318,119,163,0.0
7122,0,1089,1804,252,66,92,0.0
7122,0,1131,1381,228,244,309,0.0
7122,0,1143,1089,216,317,353,0.0
7122,0,1145,876,13,137,177,0.0
7122,0,1152,1841,115,78,219,
7122,0,1159,1575,256,67,126,
7123,0,1077,772,3,176,129,0.0
7123,0,1084,1785,326,113,154,0.0
7123,0,1089,1803,252,65,91,0.0
7123,0,1131,1392,263,220,274,0.0
7123,0,1143,1111,224,282,344,0.0
7123,0,1145,878,11,137,180,0.0
7123,0,1152,1843,115,76,217,
7123,0,1159,1582,260,62,117,
7124,0,1077,770,2,179,131,0.0
7124,0,1084,1785,319,119,160,0.0
7124,0,1089,1806,250,56,92,0.0
7124,0,1131,1402,255,211,284,0.0
7124,0,1143,1130,254,260,314,0.0
7124,0,1145,877,9,138,182,0.0
7124,0,1152,1841,115,78,211,
7124,0,1161,1407,219,117,187,1.0
7126,0,1077,774,3,173,129,0.0
7126,0,1084,1785,314,122,165,0.0
7126,0,1089,1809,240,62,106,0.0
7126,0,1131,1427,276,202,263,0.0
7126,0,1143,1180,239,247,328,0.0
7126,0,1145,877,9,140,181,0.0
7126,0,1152,1841,114,78,210,
7126,0,1161,1407,225,109,178,1.0
7136,0,1084,1785,313,119,168,0.0
7136,0,1089,1807,243,57,93,0.0
7136,0,1131,1471,289,189,256,0.0
7136,0,1143,1255,269,269,323,0.0
7136,0,1152,1841,113,78,212,
7136,0,1161,1399,218,101,121,1.0
7136,0,1164,1564,220,33,91,1.0
7136,0,1166,1406,225,120,223,1.0
7148,0,1077,779,3,157,131,0.0
7148,0,1084,1784,276,130,210,0.0
7148,0,1131,1471,307,235,274,0.0
7148,0,1143,1375,297,243,294,0.0
7148,0,1145,880,16,126,174,0.0
7148,0,1152,1838,114,81,205,
7149,0,1084,1783,273,133,212,0.0
7149,0,1131,1478,296,235,289,0.0
7149,0,1143,1380,298,248,294,0.0
7149,0,1145,882,15,123,175,0.0
7149,0,1152,1838,113,81,204,
7149,0,1170,1403,218,122,186,1.0
7151,0,1084,1780,338,120,149,0.0
7151,0,1131,1478,301,240,286,0.0
7151,0,1143,1393,300,318,292,0.0
7151,0,1145,883,16,125,175,0.0
7151,0,1152,1841,115,78,197,
7154,0,1084,1787,351,109,132,0.0
7154,0,1143,1435,285,291,311,0.0
7154,0,1145,884,17,124,173,0.0
7154,0,1152,1839,114,80,206,
7160,0,1084,1784,303,123,184,0.0
7160,0,1089,1826,254,67,90,0.0
7160,0,1143,1474,309,258,288,0.0
7160,0,1145,886,16,124,177,0.0
7160,0,1170,1404,217,127,225,1.0
7189,0,1084,1785,319,109,165,0.0
7189,0,1143,1578,280,197,260,0.0
7189,0,1145,880,13,128,178,0.0
7189,0,1152,1842,112,77,204,
7189,0,1170,1403,217,205,223,1.0
7221,0,1077,751,2,194,132,0.0
7221,0,1084,1783,266,136,221,0.0
7221,0,1143,1607,249,178,235,0.0
7221,0,1145,875,10,137,174,0.0
7256,0,1077,780,1,160,134,0.0
7256,0,1084,1772,285,133,200,0.0
7256,0,1143,1692,253,155,174,0.0
7256,0,1145,880,13,135,175,0.0
7256,0,1170,1402,221,129,211,1.0
7275,0,1084,1769,261,133,213,0.0
7275,0,1143,1714,260,99,155,0.0
7275,0,1145,878,16,136,177,0.0
7275,0,1178,1412,221,201,213,1.0
7275,0,1181,509,3,122,234,0.0
7275,0,1182,1720,215,159,214,
7276,0,1077,752,0,127,109,0.0
7276,0,1084,1773,263,131,216,0.0
7276,0,1143,1715,258,97,153,0.0
7276,0,1145,877,16,139,176,0.0
7276,0,1170,1402,220,127,209,1.0
7276,0,1178,1440,220,180,210,1.0
7276,0,1181,514,2,119,239,0.0
7276,0,1182,1719,205,168,222,
7279,0,1084,1781,286,124,195,0.0
7279,0,1145,879,17,137,174,0.0
7279,0,1170,1400,217,111,202,1.0
7279,0,1178,1408,222,202,211,1.0
7279,0,1181,557,0,102,242,0.0
7279,0,1182,1715,206,154,218,
7281,0,1077,745,0,127,105,0.0
7281,0,1084,1778,275,133,207,0.0
7281,0,1143,1724,258,97,160,0.0
7281,0,1145,881,17,134,176,0.0
7281,0,1170,1401,217,108,198,1.0
7281,0,1178,1411,221,201,215,1.0
7281,0,1181,576,0,111,244,0.0
7281,0,1182,1711,211,115,208,
7283,0,1077,757,0,181,128,0.0
7283,0,1084,1781,282,124,201,0.0
7283,0,1145,879,17,137,175,0.0
7283,0,1170,1399,218,110,193,1.0
7283,0,1178,1412,221,199,214,1.0
7283,0,1181,585,1,126,259,0.0
7283,0,1182,1723,229,129,189,
7329,0,1077,752,0,202,132,0.0
7329,0,1084,1783,296,123,189,0.0
7329,0,1143,1760,260,88,126,0.0
7329,0,1145,877,19,141,180,0.0
7329,0,1170,1402,218,133,211,1.0
7329,0,1178,1490,220,125,196,1.0
7329,0,1181,1106,113,209,300,0.0
7332,0,1077,753,1,194,137,0.0
7332,0,1084,1784,312,117,172,0.0
7332,0,1143,1758,248,89,135,0.0
7332,0,1145,874,15,143,186,0.0
7332,0,1170,1400,218,126,208,1.0
7332,0,1178,1468,217,149,205,1.0
7332,0,1181,1110,133,241,313,0.0
7337,0,1077,754,1,187,136,0.0
7337,0,1084,1785,318,116,164,0.0
7337,0,1143,1763,261,76,111,0.0
7337,0,1145,877,16,141,185,0.0
7337,0,1170,1402,220,135,217,1.0
7337,0,1178,1504,216,113,197,1.0
7337,0,1181,1211,162,205,290,0.0
7340,0,1077,754,2,179,138,0.0
7340,0,1084,1785,317,116,165,0.0
7340,0,1143,1764,252,77,119,0.0
7340,0,1145,878,15,139,185,0.0
7340,0,1170,1399,216,140,222,1.0
7340,0,1178,1496,213,125,198,1.0
7340,0,1181,1236,171,220,285,0.0
7341,0,1077,752,2,188,136,0.0
7341,0,1084,1786,297,120,185,0.0
7341,0,1143,1766,252,76,118,0.0
7341,0,1145,878,15,139,185,0.0
7341,0,1170,1404,213,133,226,1.0
7341,0,1178,1507,215,111,197,1.0
7341,0,1181,1235,177,213,277,0.0
7350,0,1077,766,2,174,126,0.0
7350,0,1084,1784,280,121,205,0.0
7350,0,1143,1775,210,73,159,0.0
7350,0,1145,878,20,140,181,0.0
7350,0,1178,1467,214,152,221,1.0
7350,0,1181,1352,229,163,253,0.0
7350,0,1186,1675,237,63,116,0.0
7365,0,1084,1785,275,127,208,0.0
7365,0,1143,1773,200,77,158,0.0
7365,0,1145,879,19,138,179,0.0
7365,0,1170,1402,216,129,195,1.0
7365,0,1181,1456,283,179,230,0.0
7365,0,1186,1659,226,77,123,0.0
7368,0,1077,819,4,137,127,0.0
7368,0,1084,1785,273,125,207,0.0
7368,0,1143,1777,210,73,148,0.0
7368,0,1145,878,19,139,179,0.0
7368,0,1170,1401,216,130,207,1.0
7368,0,1181,1469,290,178,220,0.0
7368,0,1186,1669,228,69,122,0.0
7372,0,1077,811,4,147,129,0.0
7372,0,1084,1785,266,128,217,0.0
7372,0,1143,1777,204,75,158,0.0
7372,0,1145,878,20,139,178,0.0
7372,0,1170,1401,215,135,223,1.0
7372,0,1181,1522,252,153,256,0.0
7372,0,1186,1656,228,77,122,0.0
7374,0,1084,1785,275,119,209,0.0
7374,0,1143,1778,207,73,154,0.0
7374,0,1145,880,20,137,177,0.0
7374,0,1170,1402,215,132,220,1.0
7374,0,1181,1530,281,152,231,0.0
7374,0,1186,1658,242,73,109,0.0
7394,0,1084,1788,282,122,199,0.0
7394,0,1143,1782,204,71,137,0.0
7394,0,1145,877,18,141,181,0.0
7394,0,1170,1402,216,143,218,1.0
7394,0,1178,1512,216,102,188,1.0
7394,0,1181,1604,252,139,246,0.0
7395,0,1077,793,2,163,129,0.0
7395,0,1084,1786,275,129,209,0.0
7395,0,1143,1781,204,76,137,0.0
7395,0,1145,879,19,138,176,0.0
7395,0,1170,1421,217,177,222,1.0
7395,0,1178,1512,216,102,190,1.0
7395,0,1181,1604,275,141,218,0.0
7399,0,1084,1785,268,131,216,0.0
7399,0,1143,1780,205,69,130,0.0
7399,0,1145,878,13,139,186,0.0
7399,0,1170,1417,219,190,221,1.0
7399,0,1178,1422,219,179,219,1.0
7402,0,1084,1785,278,127,208,0.0
7402,0,1143,1785,202,68,139,0.0
7402,0,1145,881,10,131,183,0.0
7402,0,1170,1420,220,185,218,1.0
7402,0,1178,1425,220,177,215,1.0
7402,0,1181,1622,292,133,185,0.0
7402,0,1200,1838,259,76,98,
7407,0,1084,1785,301,125,183,0.0
7407,0,1143,1790,203,61,134,0.0
7407,0,1145,878,3,133,185,0.0
7407,0,1170,1421,220,180,215,1.0
7407,0,1181,1634,283,131,187,0.0
7407,0,1200,1838,256,77,107,
7407,0,1201,1735,189,49,90,0.0
7409,0,1084,1784,306,124,178,0.0
7409,0,1143,1790,202,61,139,0.0
7409,0,1145,877,3,135,185,0.0
7409,0,1170,1417,221,182,215,1.0
7409,0,1181,1641,268,125,191,0.0
7409,0,1200,1837,253,79,109,
7409,0,1201,1735,186,51,96,0.0
7411,0,1084,1787,298,121,182,0.0
7411,0,1143,1785,203,65,132,0.0
7411,0,1145,879,4,135,184,0.0
7411,0,1170,1404,220,189,217,1.0
7411,0,1181,1643,280,127,177,0.0
